Time[s],Spin Rate DPS,Lat Accel Mag,Accel Z,Accel2 Z,Vel m/s,Alt m,Z Gyro Degs,Z Gyro2 Degs,Tilt Degs,Tilt2 Degs,EWMA Euler Tilt Bearing,EWMA Euler Tilt Bearing2,Motor Pos Setpoint Degs,Motor Pos Error Degs
Pre-Launch Roll Pitch and Tilt Degs From Accel:,,,,,-0.92,7.68,7.74
Gyro Zero Rate Offset:,,,,,-0.001430, -0.008997, 0.001167, 
Gyro2 Zero Rate Offset:,,,,,0.006854, 0.006781, -0.006190, 

6.696292,-472.15,0.140,1.002,0.928,-0.40,0.0,-993,-1001,6.2,5.7,-10.70,-3.00,-1019.436,7.233
6.726299,-470.05,0.126,1.008,0.955,-0.40,0.0,-1008,-1015,6.1,5.4,-10.70,-3.00,-1034.285,7.140
6.756304,-461.10,0.095,1.003,0.983,-0.40,0.0,-1022,-1029,5.8,5.1,-10.70,-2.90,-1047.306,7.284
6.786308,-466.80,0.100,1.000,0.970,-0.40,0.0,-1035,-1043,5.6,4.7,-10.70,-2.90,-1061.237,7.143
6.816315,-465.75,0.067,1.004,0.997,-0.50,0.0,-1049,-1057,5.4,4.4,-10.70,-2.90,-1075.461,7.249
6.846318,-473.20,0.075,0.998,0.969,-0.50,0.0,-1064,-1071,5.3,4.2,-10.80,-2.90,-1089.451,7.319
6.876327,-466.25,0.115,0.980,0.971,-0.50,0.0,-1078,-1086,5.3,4.1,-10.90,-2.80,-1103.829,7.358
6.906334,-471.35,0.087,0.984,0.926,-0.50,0.0,-1092,-1100,5.1,3.9,-11.00,-2.80,-1117.590,7.277
6.936340,-465.05,0.077,0.985,0.927,-0.50,0.0,-1106,-1114,4.9,3.7,-11.00,-2.80,-1132.202,7.271
6.966342,-474.75,0.086,0.988,0.924,-0.50,0.0,-1120,-1128,4.6,3.5,-11.10,-2.70,-1145.449,7.145
6.996348,-469.65,0.039,1.003,0.914,-0.50,0.0,-1134,-1143,4.3,3.2,-11.20,-2.70,-1159.234,7.019
7.026358,-467.95,0.025,0.993,0.874,-0.50,0.0,-1148,-1157,4.0,2.9,-11.30,-2.60,-1173.324,7.095
7.056359,-465.75,0.027,0.995,0.910,-0.50,0.0,-1162,-1171,3.6,2.7,-11.40,-2.50,-1187.708,7.249
7.086362,-462.50,0.017,1.007,1.056,-0.50,0.0,-1176,-1185,3.3,2.5,-11.50,-2.40,-1201.575,7.124
7.116367,-468.60,0.025,0.997,0.958,-0.50,0.0,-1190,-1199,3.0,2.4,-11.60,-2.30,-1214.753,7.171
7.146374,-467.60,0.022,0.982,0.915,-0.60,0.0,-1204,-1213,2.8,2.3,-11.80,-2.20,-1229.850,7.368
7.176378,-461.95,0.042,0.988,1.053,-0.60,0.0,-1218,-1227,2.6,2.3,-11.90,-2.00,-1242.831,7.460
7.206382,-469.10,0.038,1.001,0.944,-0.60,0.0,-1232,-1242,2.5,2.3,-12.10,-1.90,-1256.947,7.536
7.236386,-477.10,0.019,0.979,0.908,-0.60,0.0,-1246,-1256,2.4,2.4,-12.20,-1.80,-1270.958,7.437
7.266394,-471.25,0.026,0.996,0.988,-0.60,0.0,-1260,-1270,2.3,2.4,-12.30,-1.60,-1284.361,7.466
7.296402,-473.45,0.042,0.995,0.925,-0.60,0.0,-1274,-1284,2.4,2.6,-12.40,-1.50,-1298.693,7.429
7.326403,-471.75,0.038,0.994,0.986,-0.60,0.0,-1289,-1298,2.5,2.7,-12.50,-1.40,-1313.288,7.400
7.356411,-464.10,0.067,1.008,1.108,-0.60,0.0,-1303,-1312,2.6,2.8,-12.50,-1.30,-1327.281,7.468
7.386410,-473.45,0.025,0.991,0.995,-0.60,0.0,-1317,-1327,2.8,2.9,-12.60,-1.20,-1340.729,7.414
7.416417,-464.20,0.071,0.995,0.977,-0.60,0.0,-1331,-1341,3.0,3.0,-12.60,-1.10,-1354.906,7.449
7.446424,-472.50,0.063,1.005,0.915,-0.60,0.0,-1345,-1355,3.2,3.1,-12.60,-1.00,-1368.250,7.333
7.476430,-465.80,0.066,0.991,1.011,-0.60,0.0,-1359,-1369,3.5,3.2,-12.60,-1.00,-1383.420,7.124
7.506433,-461.90,0.048,1.000,0.932,-0.60,0.0,-1373,-1383,3.8,3.3,-12.60,-0.90,-1396.742,7.004
7.536438,-468.10,0.087,0.996,0.943,-0.60,0.0,-1387,-1397,4.1,3.4,-12.60,-0.90,-1410.780,7.121
7.566440,-471.50,0.086,0.986,0.980,-0.60,0.0,-1401,-1412,4.4,3.6,-12.60,-0.80,-1425.617,7.151
7.596451,-467.40,0.073,0.988,0.988,-0.70,0.0,-1415,-1426,4.8,3.8,-12.60,-0.80,-1438.880,6.964
7.626451,-464.10,0.072,0.997,0.975,-0.70,0.0,-1429,-1440,5.1,4.1,-12.60,-0.80,-1453.470,7.039
7.656461,-473.50,0.064,0.990,0.999,-0.70,0.0,-1443,-1454,5.5,4.3,-12.70,-0.80,-1467.018,7.060
7.686466,-462.05,0.065,0.990,1.012,-0.60,0.0,-1457,-1468,5.8,4.7,-12.70,-0.70,-1480.897,7.161
7.716470,-469.55,0.068,0.992,1.011,-0.60,0.0,-1471,-1482,6.2,5.0,-12.80,-0.70,-1494.454,7.020
7.746474,-459.60,0.083,0.988,1.012,-0.60,0.0,-1485,-1496,6.5,5.4,-12.90,-0.70,-1509.155,6.855
7.776480,-459.70,0.071,0.995,0.995,-0.60,0.0,-1499,-1510,6.8,5.8,-12.90,-0.80,-1522.306,6.939
7.806486,-467.05,0.086,0.998,0.921,-0.70,0.0,-1513,-1524,7.1,6.2,-13.00,-0.80,-1535.851,7.241
7.836493,-463.85,0.091,0.978,0.927,-0.70,0.0,-1527,-1538,7.4,6.6,-13.10,-0.80,-1549.630,7.185
7.866498,-462.80,0.087,1.001,1.022,-0.70,0.0,-1540,-1552,7.7,7.1,-13.10,-0.90,-1563.049,7.063
7.896503,-450.60,0.091,0.984,1.035,-0.70,0.0,-1554,-1566,8.1,7.5,-13.20,-1.00,-1576.932,7.253
7.926507,-456.55,0.109,0.996,1.044,-0.70,0.0,-1568,-1580,8.4,8.0,-13.20,-1.00,-1590.713,7.093
7.956511,-455.15,0.102,0.974,1.050,-0.70,0.0,-1582,-1594,8.8,8.5,-13.30,-1.10,-1603.783,7.358
7.986518,-459.05,0.115,0.998,0.983,-0.70,0.0,-1595,-1607,9.2,9.0,-13.30,-1.20,-1617.551,7.280
8.016521,-462.25,0.131,0.980,1.026,-0.70,0.0,-1609,-1621,9.7,9.7,-13.20,-1.30,-1631.966,7.226
8.046527,-460.05,0.146,0.972,0.889,-0.70,0.0,-1623,-1635,10.3,10.4,-13.20,-1.40,-1646.086,7.091
8.076533,-460.05,0.153,0.973,0.988,-0.70,0.0,-1637,-1649,11.0,11.1,-13.10,-1.60,-1659.119,7.176
8.106539,-446.40,0.181,0.970,0.842,-0.70,0.0,-1650,-1663,11.7,11.7,-12.90,-1.80,-1672.568,7.286
8.136541,-454.20,0.177,0.972,0.913,-0.70,0.0,-1664,-1677,12.4,12.3,-12.80,-1.90,-1685.559,7.294
8.166549,-454.20,0.227,0.959,0.993,-0.80,0.0,-1677,-1690,13.2,13.0,-12.60,-2.10,-1700.252,7.139
8.196554,-459.70,0.256,0.953,1.069,-0.80,0.0,-1691,-1704,14.1,13.8,-12.40,-2.30,-1713.745,7.099
8.226557,-453.05,0.273,0.950,0.895,-0.80,0.0,-1704,-1718,14.9,14.4,-12.30,-2.60,-1728.122,6.962
8.256566,-454.95,0.284,0.951,0.963,-0.80,0.0,-1718,-1731,15.7,15.1,-11.90,-2.90,-1741.371,6.839
8.286571,-452.40,0.327,0.958,0.970,-0.80,0.0,-1732,-1745,16.4,15.7,-11.70,-3.40,-1755.104,6.905
8.316574,-460.80,0.303,0.954,0.947,-0.80,0.0,-1745,-1759,17.1,16.2,-11.40,-3.80,-1769.458,6.783
8.346581,-455.35,0.313,0.953,0.941,-0.80,0.0,-1759,-1773,17.8,16.7,-11.20,-4.30,-1784.542,6.694
8.376584,-455.85,0.322,0.951,0.945,-0.80,0.0,-1773,-1786,18.4,17.2,-11.00,-4.80,-1797.511,6.790
8.406587,-455.00,0.323,0.942,0.944,-0.80,0.0,-1786,-1800,19.0,17.7,-10.90,-5.20,-1811.244,6.885
8.436595,-459.70,0.316,0.969,0.896,-0.80,0.0,-1800,-1814,19.6,18.3,-10.70,-5.70,-1825.238,6.868
8.466600,-461.20,0.341,0.938,1.002,-0.80,0.0,-1814,-1828,20.2,18.8,-10.60,-6.20,-1838.635,6.932
8.496603,-451.75,0.322,0.949,0.873,-0.80,0.0,-1827,-1842,20.8,19.4,-10.60,-6.60,-1852.923,6.989
8.526611,-457.75,0.335,0.956,0.911,-0.80,0.0,-1841,-1855,21.3,20.0,-10.50,-7.00,-1866.335,7.084
8.556613,-457.30,0.345,0.925,0.953,-0.80,0.0,-1855,-1869,21.9,20.6,-10.50,-7.70,-1880.482,7.168
8.586617,-465.40,0.324,0.931,0.907,-0.80,0.0,-1869,-1883,22.4,21.1,-10.50,-8.20,-1893.996,7.028
8.616623,-461.15,0.347,0.919,0.929,-0.80,0.0,-1883,-1897,22.8,21.7,-10.40,-8.70,-1908.411,6.806
8.646628,-458.65,0.351,0.927,0.901,-0.80,0.0,-1896,-1911,23.3,22.3,-10.40,-9.20,-1921.715,6.996
8.676631,-455.10,0.323,0.910,0.869,-0.90,0.0,-1910,-1925,23.8,23.0,-10.40,-9.60,-1936.083,7.092
8.706634,-453.50,0.379,0.901,1.030,-0.80,0.0,-1924,-1939,24.3,23.6,-10.30,-10.00,-1949.627,7.046
8.736645,-462.00,0.362,0.909,0.840,-0.90,0.0,-1938,-1953,24.8,24.2,-10.20,-10.30,-1963.223,7.049
8.766645,-454.80,0.378,0.905,0.824,-0.90,0.0,-1951,-1966,25.3,24.8,-10.20,-10.70,-1977.906,7.146
8.796652,-461.65,0.413,0.900,0.922,-0.90,0.0,-1965,-1981,25.8,25.4,-10.10,-11.00,-1991.242,7.070
8.826656,-459.55,0.404,0.881,0.772,-0.90,0.0,-1979,-1994,26.4,26.0,-10.00,-11.40,-2005.644,6.979
8.856663,-465.35,0.417,0.896,0.858,-0.90,0.0,-1993,-2008,26.9,26.5,-9.80,-11.70,-2019.348,6.885
8.886669,-470.35,0.469,0.893,0.821,-0.90,0.0,-2007,-2022,27.6,27.1,-9.70,-12.00,-2032.845,6.913
8.916672,-468.65,0.467,0.859,0.828,-1.00,0.0,-2021,-2037,28.3,27.8,-9.50,-12.30,-2048.396,6.733
8.946676,-466.70,0.446,0.896,0.941,-1.00,0.0,-2035,-2051,29.0,28.4,-9.40,-12.50,-2063.023,6.622
8.976682,-460.95,0.494,0.861,0.880,-1.00,0.0,-2049,-2065,29.7,29.1,-9.20,-12.80,-2076.442,6.706
9.006690,-468.55,0.492,0.866,0.801,-1.00,0.0,-2063,-2079,30.5,29.7,-9.00,-13.00,-2089.666,6.636
9.036695,-460.60,0.512,0.856,0.836,-1.00,0.0,-2077,-2093,31.3,30.4,-8.80,-13.30,-2104.518,6.200
9.066698,-468.15,0.566,0.825,0.702,-1.00,0.0,-2091,-2107,32.2,31.2,-8.60,-13.60,-2118.159,6.283
9.096703,-469.90,0.579,0.841,0.862,-1.00,0.0,-2105,-2121,33.2,31.9,-8.40,-14.00,-2132.925,6.082
9.126711,-469.95,0.570,0.830,0.852,-1.00,0.0,-2119,-2135,34.0,32.6,-8.30,-14.30,-2147.807,6.171
9.156715,-470.55,0.644,0.814,0.767,-1.00,0.0,-2133,-2150,34.8,33.2,-8.20,-14.60,-2160.913,6.393
9.186721,-464.65,0.619,0.816,0.850,-1.00,0.0,-2147,-2164,35.4,33.7,-8.20,-14.80,-2176.170,6.330
9.216724,-473.75,0.641,0.811,0.756,-1.00,0.0,-2161,-2178,35.8,34.1,-8.20,-15.10,-2189.484,6.236
9.246734,-470.75,0.640,0.827,0.880,-1.00,0.0,-2175,-2192,36.2,34.4,-8.20,-15.30,-2204.001,6.085
9.276739,-472.95,0.643,0.817,0.851,-1.00,0.0,-2189,-2206,36.4,34.7,-8.20,-15.60,-2218.225,6.259
9.306741,-470.45,0.633,0.831,0.718,-1.00,0.0,-2204,-2221,36.5,34.9,-8.30,-15.80,-2232.326,6.325
9.336750,-470.05,0.603,0.847,0.713,-1.00,0.0,-2218,-2235,36.5,35.0,-8.40,-15.90,-2246.932,6.474
9.366759,-479.90,0.640,0.837,0.801,-1.00,0.0,-2232,-2249,36.5,35.0,-8.40,-16.00,-2260.397,6.451
9.396760,-469.35,0.598,0.856,0.703,-1.00,0.0,-2246,-2264,36.3,34.9,-8.50,-16.10,-2274.766,6.760
9.426763,-473.80,0.594,0.858,0.756,-1.00,0.0,-2260,-2278,35.9,34.7,-8.50,-16.20,-2289.252,6.539
9.456767,-473.25,0.591,0.848,0.780,-1.00,0.0,-2275,-2292,35.4,34.4,-8.50,-16.20,-2303.075,6.491
9.486776,-472.85,0.583,0.856,0.824,-1.00,0.0,-2289,-2306,35.0,34.1,-8.50,-16.20,-2317.046,6.633
9.516780,-475.10,0.605,0.864,0.861,-1.00,0.0,-2303,-2321,34.4,33.7,-8.50,-16.20,-2331.376,6.411
9.546783,-474.10,0.620,0.847,0.729,-1.00,0.0,-2317,-2335,33.8,33.1,-8.40,-16.20,-2345.821,6.610
9.576790,-469.75,0.609,0.865,0.933,-1.00,0.0,-2331,-2349,33.0,32.3,-8.30,-16.10,-2360.121,6.404
9.606796,-472.15,0.600,0.865,0.905,-1.00,0.0,-2345,-2364,32.0,31.4,-8.30,-16.10,-2374.020,6.452
9.636802,-472.50,0.593,0.848,0.818,-1.00,0.0,-2360,-2378,31.0,30.4,-8.20,-16.00,-2388.131,6.430
9.666805,-471.45,0.550,0.867,0.884,-1.00,0.0,-2374,-2392,29.8,29.2,-8.10,-15.90,-2402.411,6.489
9.696809,-473.00,0.529,0.870,0.906,-1.00,0.0,-2388,-2407,28.6,27.9,-8.10,-15.80,-2417.025,6.564
9.726814,-469.65,0.490,0.882,0.938,-1.00,0.0,-2402,-2421,27.3,26.5,-8.10,-15.70,-2431.435,6.542
9.756817,-472.50,0.481,0.902,0.943,-0.90,0.0,-2416,-2435,26.0,25.1,-8.10,-15.70,-2445.775,6.632
9.786821,-480.25,0.459,0.886,0.978,-1.00,0.0,-2431,-2450,24.8,23.7,-8.10,-15.60,-2460.001,6.579
9.816826,-472.05,0.435,0.911,0.926,-1.00,0.0,-2445,-2464,23.5,22.3,-8.20,-15.50,-2475.000,6.733
9.846832,-476.80,0.387,0.911,0.908,-1.00,0.0,-2459,-2478,22.2,20.8,-8.40,-15.50,-2488.206,6.909
9.876838,-469.95,0.345,0.912,0.869,-1.00,0.0,-2474,-2493,20.9,19.3,-8.60,-15.50,-2502.781,7.159
9.906846,-464.35,0.259,0.941,0.853,-1.00,0.0,-2488,-2507,19.6,17.9,-8.90,-15.40,-2515.307,7.403
9.936851,-472.05,0.305,0.916,0.921,-1.00,0.0,-2502,-2521,18.5,16.6,-9.10,-15.40,-2529.740,7.561
9.966858,-483.40,0.255,0.929,0.909,-1.00,0.0,-2516,-2536,17.6,15.6,-9.50,-15.40,-2544.337,7.361
9.996859,-479.65,0.235,0.924,0.904,-1.00,0.0,-2531,-2550,16.7,14.7,-9.80,-15.30,-2558.765,7.600
10.026868,-468.35,0.212,0.953,0.850,-1.00,0.0,-2545,-2565,15.9,13.8,-10.30,-15.30,-2572.243,7.798
10.056872,-480.75,0.224,0.946,0.941,-1.00,0.0,-2559,-2579,15.2,13.1,-10.80,-15.30,-2585.480,7.952
10.086874,-479.85,0.186,0.949,0.862,-1.00,0.0,-2574,-2593,14.5,12.5,-11.00,-15.20,-2600.516,7.813
10.116885,-493.00,0.216,0.969,0.960,-1.00,0.0,-2588,-2608,13.8,11.9,-11.30,-15.10,-2614.416,7.814
10.146892,-482.35,0.197,0.963,0.994,-1.00,0.0,-2603,-2623,13.1,11.5,-11.50,-14.90,-2629.352,7.554
10.176893,-487.75,0.209,0.979,0.960,-1.00,0.0,-2617,-2637,12.4,11.1,-11.80,-14.70,-2643.177,7.337
10.206900,-491.15,0.157,0.968,0.951,-1.00,0.0,-2632,-2652,11.6,10.8,-11.90,-14.30,-2658.298,6.973
10.236906,-489.90,0.122,0.997,0.963,-1.00,0.0,-2647,-2667,10.9,10.7,-12.00,-13.90,-2673.553,6.858
10.266909,-497.15,0.158,0.995,0.935,-1.00,0.0,-2661,-2682,10.2,10.7,-12.00,-13.30,-2687.632,6.527
10.296915,-497.10,0.122,0.992,0.837,-1.00,0.0,-2676,-2697,9.6,10.9,-11.90,-12.60,-2703.285,6.350
10.326920,-496.30,0.094,0.985,1.025,-1.00,0.0,-2691,-2712,9.3,11.3,-11.70,-11.70,-2718.560,6.087
10.356924,-494.70,0.116,0.976,1.071,-1.00,0.0,-2706,-2727,9.1,11.7,-11.40,-10.70,-2733.190,5.660
10.386929,-503.50,0.129,0.992,1.058,-1.00,0.0,-2721,-2742,9.2,12.3,-11.00,-9.60,-2748.725,5.198
10.416934,-485.60,0.172,0.977,1.036,-1.00,0.0,-2736,-2757,9.5,12.9,-10.40,-8.40,-2764.290,4.759
10.446935,-486.00,0.165,0.983,0.855,-1.00,0.0,-2750,-2772,9.9,13.5,-9.80,-7.20,-2778.599,4.419
10.476944,-486.65,0.193,0.992,0.926,-1.00,0.0,-2765,-2787,10.5,14.2,-8.40,-5.80,-2794.301,3.795
10.506948,-485.00,0.255,0.970,0.901,-1.00,0.0,-2780,-2801,11.1,14.9,-7.00,-4.50,-2810.341,3.286
10.536952,-490.65,0.263,0.951,1.003,-1.10,0.0,-2794,-2816,11.7,15.6,-5.50,-1.80,-2827.228,2.814
10.566959,-482.35,0.194,0.962,0.960,-1.10,0.0,-2809,-2831,12.3,16.3,-3.90,0.80,-2843.397,2.614
10.596963,-476.35,0.253,0.959,0.984,-1.10,0.0,-2823,-2846,12.9,17.1,-2.30,3.40,-2857.906,2.648
10.626969,-491.55,0.292,0.951,0.893,-1.10,0.0,-2838,-2861,13.5,18.0,-0.70,6.00,-2874.947,2.442
10.656972,-488.10,0.252,0.937,0.874,-1.10,0.0,-2853,-2875,14.1,18.8,0.90,8.50,-2892.509,2.481
10.686979,-492.00,0.221,0.936,0.961,-1.10,0.0,-2868,-2890,14.8,19.6,2.50,11.00,-2908.293,2.467
10.716983,-482.75,0.264,0.933,0.864,-1.10,0.0,-2882,-2905,15.5,20.6,5.40,14.10,-2925.302,1.886
10.746991,-491.15,0.298,0.926,0.923,-1.10,0.0,-2897,-2920,16.3,21.6,8.70,17.60,-2942.399,0.798
10.776995,-495.30,0.269,0.926,0.947,-1.10,0.0,-2912,-2934,17.0,22.6,11.90,20.80,-2961.108,0.106
10.806999,-486.65,0.272,0.928,0.954,-1.20,0.0,-2926,-2949,17.9,23.7,15.20,23.90,-2980.403,-0.601
10.837004,-488.85,0.313,0.925,0.915,-1.20,0.0,-2941,-2964,18.8,24.8,18.30,26.70,-2996.795,-1.087
10.867009,-491.45,0.357,0.920,0.873,-1.20,0.0,-2956,-2979,19.7,25.9,21.30,29.40,-3013.913,-1.296
10.897016,-492.90,0.388,0.901,0.866,-1.20,0.0,-2970,-2994,20.6,26.9,25.30,32.00,-3032.555,-1.895
10.927017,-483.50,0.397,0.891,0.874,-1.20,0.0,-2985,-3008,21.5,27.8,29.50,34.30,-3051.567,-2.911
10.957024,-497.15,0.412,0.883,0.825,-1.20,0.0,-3000,-3023,22.3,28.6,33.40,36.50,-3071.126,-3.300
10.987027,-499.80,0.451,0.870,0.798,-1.20,0.0,-3015,-3038,23.2,29.5,37.10,38.50,-3088.950,-3.667
11.017033,-492.80,0.486,0.877,0.862,-1.20,0.0,-3029,-3053,24.1,30.3,40.60,40.70,-3107.628,-3.454
11.047039,-499.70,0.470,0.863,0.863,-1.30,0.0,-3044,-3068,24.9,31.0,43.80,42.90,-3127.036,-3.156
11.077046,-507.55,0.455,0.852,0.800,-1.30,0.0,-3060,-3083,25.8,31.7,46.70,44.90,-3144.199,-2.672
11.107049,-492.75,0.503,0.867,0.851,-1.30,0.0,-3074,-3098,26.7,32.5,49.40,46.70,-3163.034,-2.265
11.137056,-500.50,0.536,0.881,0.891,-1.30,0.0,-3090,-3114,27.6,33.3,52.00,48.30,-3180.582,-2.042
11.167061,-497.40,0.546,0.870,0.842,-1.30,0.0,-3105,-3129,28.6,34.1,54.30,49.80,-3196.943,-1.463
11.197066,-503.95,0.543,0.851,0.909,-1.30,0.0,-3120,-3144,29.5,34.9,56.50,51.10,-3214.192,-0.751
11.227073,-503.60,0.559,0.860,0.762,-1.30,0.0,-3135,-3159,30.4,35.7,59.00,52.30,-3231.814,-0.410
11.257074,-496.15,0.561,0.830,0.874,-1.30,0.0,-3149,-3174,31.2,36.4,61.30,53.40,-3249.390,-0.298
11.287085,-496.10,0.538,0.830,0.796,-1.30,0.0,-3164,-3189,32.0,37.2,63.40,54.30,-3266.156,0.202
11.317092,-501.45,0.553,0.823,0.857,-1.30,0.0,-3179,-3204,32.8,38.0,65.30,55.20,-3283.048,0.628
11.347096,-500.90,0.573,0.801,0.757,-1.40,0.0,-3194,-3219,33.5,38.7,67.00,56.00,-3300.466,1.336
11.377098,-505.20,0.574,0.791,0.768,-1.40,0.0,-3210,-3234,34.2,39.5,68.40,56.70,-3317.785,1.877
11.407102,-504.30,0.569,0.801,0.801,-1.40,0.0,-3225,-3250,35.0,40.3,69.70,57.40,-3332.801,2.565
11.437108,-487.10,0.589,0.794,0.839,-1.40,0.0,-3239,-3264,35.7,41.2,70.90,58.10,-3349.325,3.061
11.467113,-485.90,0.645,0.775,0.821,-1.40,0.0,-3254,-3279,36.4,42.0,72.00,58.80,-3364.229,3.198
11.497120,-493.65,0.653,0.770,0.739,-1.40,0.0,-3269,-3294,37.0,42.7,73.00,59.40,-3380.051,3.343
11.527122,-501.50,0.661,0.763,0.802,-1.40,0.0,-3284,-3309,37.4,43.2,73.90,59.80,-3397.196,3.530
11.557126,-498.90,0.660,0.759,0.696,-1.40,0.0,-3299,-3324,37.7,43.7,74.70,60.30,-3412.528,3.694
11.587130,-476.35,0.658,0.747,0.742,-1.50,0.0,-3313,-3339,38.0,44.0,75.50,60.60,-3427.930,3.856
11.617133,-487.70,0.679,0.740,0.661,-1.50,0.0,-3328,-3354,38.3,44.3,76.20,60.90,-3441.933,3.842
11.647143,-489.15,0.668,0.737,0.754,-1.50,0.0,-3343,-3368,38.5,44.5,76.90,61.20,-3457.702,3.767
11.677146,-488.00,0.645,0.730,0.724,-1.50,0.0,-3357,-3383,38.7,44.7,77.50,61.50,-3473.542,3.773
11.707149,-495.95,0.640,0.735,0.740,-1.50,0.0,-3372,-3398,39.0,45.0,78.00,61.60,-3488.113,4.064
11.737157,-489.60,0.702,0.738,0.756,-1.50,0.0,-3387,-3413,39.4,45.2,78.50,61.80,-3503.188,4.129
11.767159,-494.40,0.712,0.726,0.713,-1.60,0.0,-3402,-3428,39.8,45.5,78.90,61.90,-3519.519,4.089
11.797164,-496.55,0.691,0.735,0.744,-1.60,0.0,-3417,-3443,40.2,45.7,79.40,61.90,-3534.844,4.289
11.827168,-502.70,0.723,0.738,0.711,-1.60,0.0,-3432,-3458,40.7,46.0,79.80,62.00,-3549.648,4.312
11.857173,-488.35,0.744,0.740,0.694,-1.60,0.0,-3446,-3473,41.1,46.3,80.10,62.00,-3565.859,4.545
11.887181,-492.35,0.721,0.724,0.650,-1.60,0.0,-3461,-3488,41.6,46.6,80.40,62.00,-3580.079,4.574
11.917188,-502.40,0.695,0.719,0.786,-1.60,0.0,-3476,-3503,42.0,46.8,80.60,62.00,-3595.128,4.568
11.947194,-497.45,0.687,0.723,0.697,-1.60,0.0,-3491,-3518,42.4,47.1,80.80,61.90,-3611.949,4.886
11.977197,-487.80,0.740,0.720,0.691,-1.60,0.0,-3506,-3533,42.8,47.4,80.90,61.90,-3626.232,4.899
12.007202,-500.10,0.741,0.712,0.672,-1.60,0.0,-3521,-3548,43.2,47.8,81.00,61.90,-3640.852,4.947
12.037208,-496.05,0.723,0.721,0.820,-1.60,0.0,-3536,-3563,43.5,48.1,81.00,61.90,-3656.663,5.060
12.067211,-496.95,0.691,0.698,0.654,-1.60,0.0,-3551,-3578,43.8,48.4,81.00,61.90,-3671.884,5.085
12.097215,-510.35,0.702,0.698,0.639,-1.70,0.0,-3566,-3594,44.0,48.6,80.90,61.80,-3686.242,5.211
12.127220,-495.70,0.720,0.703,0.665,-1.70,0.0,-3581,-3609,44.1,48.8,80.80,61.70,-3701.712,5.318
12.157226,-496.70,0.719,0.686,0.692,-1.70,0.0,-3596,-3624,44.2,49.0,80.70,61.60,-3716.167,5.454
12.187232,-505.90,0.689,0.694,0.645,-1.70,0.0,-3611,-3639,44.2,49.1,80.60,61.50,-3730.380,5.574
12.217238,-491.65,0.650,0.702,0.737,-1.70,0.0,-3626,-3654,44.1,49.2,80.50,61.50,-3745.548,5.865
12.247241,-500.15,0.722,0.697,0.639,-1.70,0.0,-3641,-3669,44.2,49.4,80.50,61.40,-3761.017,5.667
12.277246,-502.05,0.744,0.689,0.657,-1.70,0.0,-3656,-3684,44.2,49.6,80.50,61.40,-3775.752,5.370
12.307251,-492.25,0.754,0.688,0.704,-1.70,0.0,-3671,-3699,44.3,49.7,80.50,61.40,-3790.597,5.576
12.337257,-499.10,0.706,0.690,0.655,-1.80,0.0,-3686,-3714,44.4,49.9,80.60,61.40,-3805.784,5.324
12.367263,-495.70,0.721,0.685,0.665,-1.80,0.0,-3701,-3730,44.6,50.1,80.70,61.50,-3820.977,5.420
12.397271,-501.10,0.737,0.681,0.622,-1.80,0.0,-3716,-3745,44.8,50.3,80.80,61.50,-3836.242,5.207
12.427276,-490.35,0.769,0.676,0.655,-1.80,0.0,-3731,-3760,45.0,50.4,80.90,61.50,-3851.186,5.258
12.457277,-488.80,0.762,0.680,0.538,-1.80,0.0,-3746,-3775,45.2,50.5,81.10,61.50,-3865.139,5.377
12.487282,-498.35,0.765,0.662,0.683,-1.90,0.0,-3760,-3790,45.3,50.5,81.20,61.50,-3880.317,5.128
12.517288,-496.65,0.783,0.652,0.634,-1.90,0.0,-3775,-3805,45.5,50.5,81.40,61.60,-3895.808,5.104
12.547292,-494.90,0.791,0.665,0.632,-1.90,0.0,-3790,-3820,45.6,50.5,81.50,61.60,-3910.343,4.951
12.577294,-496.45,0.773,0.668,0.638,-1.90,0.0,-3805,-3835,45.7,50.5,81.60,61.60,-3925.199,5.155
12.607300,-485.25,0.775,0.661,0.617,-1.90,0.0,-3820,-3849,45.8,50.4,81.70,61.60,-3939.834,5.264
12.637308,-493.60,0.768,0.672,0.678,-1.90,0.0,-3834,-3864,45.8,50.3,81.80,61.60,-3954.388,5.198
12.667307,-494.20,0.794,0.665,0.644,-1.90,0.0,-3849,-3879,45.8,50.2,81.80,61.60,-3970.082,5.138
12.697312,-485.85,0.794,0.681,0.679,-1.90,0.0,-3864,-3894,45.7,50.0,81.80,61.60,-3984.690,5.072
12.727318,-495.35,0.772,0.689,0.627,-2.00,0.0,-3879,-3909,45.6,49.8,81.70,61.60,-3999.186,5.212
12.757319,-494.35,0.746,0.674,0.738,-2.00,0.0,-3894,-3924,45.4,49.7,81.70,61.60,-4013.891,5.476
12.787326,-493.30,0.734,0.681,0.690,-2.00,0.0,-3908,-3939,45.1,49.5,81.50,61.60,-4028.527,5.544
12.817330,-497.45,0.714,0.690,0.701,-2.00,0.0,-3923,-3954,44.8,49.2,81.40,61.50,-4043.466,5.408
12.847338,-496.00,0.743,0.698,0.656,-2.00,0.0,-3938,-3969,44.5,49.0,81.30,61.50,-4057.590,5.725
